Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-1190,2025-04-30,1146,Customer 1146,North,Uttar Pradesh,Lucknow,Office Supplies,Stapler,1,125.58,0.05,119.3,10.62
ORD-1191,2025-09-22,1159,Customer 1159,West,Gujarat,Ahmedabad,Office Supplies,Stapler,4,367.52,0.0,1470.08,255.46
ORD-1192,2025-12-28,1044,Customer 1044,East,West Bengal,Kolkata,Technology,Laptop,2,82408.71,0.0,164817.42,24024.37
ORD-1193,2025-01-16,1071,Customer 1071,North,Uttar Pradesh,Lucknow,Office Supplies,Pen Set,1,385.38,0.15,327.57,12.36
ORD-1194,2025-04-04,1190,Customer 1190,South,Tamil Nadu,Coimbatore,Technology,Laptop,4,69463.06,0.1,250067.02,42400.16
ORD-1195,2025-08-22,1049,Customer 1049,West,Goa,Panaji,Home Appliances,Microwave,5,11604.63,0.05,55121.99,6544.31
ORD-1196,2025-08-05,1077,Customer 1077,East,West Bengal,Kolkata,Technology,Monitor,5,11132.4,0.2,44529.6,7918.54
ORD-1197,2025-02-22,1246,Customer 1246,North,Haryana,Faridabad,Office Supplies,Pen Set,3,413.0,0.1,1115.1,86.69
ORD-1198,2025-10-13,1195,Customer 1195,East,Bihar,Patna,Office Supplies,Pen Set,2,203.43,0.1,366.17,78.37
ORD-1199,2025-03-23,1140,Customer 1140,South,Telangana,Hyderabad,Office Supplies,File Folder,1,167.78,0.0,167.78,15.52
ORD-1200,2025-09-12,1245,Customer 1245,East,Jharkhand,Ranchi,Home Appliances,Microwave,1,9908.09,0.1,8917.28,600.66
